Date,Open,High,Low,Close,Adj Close,Volume
2023-11-18,36625.37,36839.28,36233.31,36585.7,36585.7,11886022717.0
2023-11-19,36585.77,37509.36,36414.6,37386.55,37386.55,12915986553.0
2023-11-20,37374.07,37756.82,36882.53,37476.96,37476.96,20888209068.0
2023-11-21,37469.16,37631.14,35813.81,35813.81,35813.81,25172163756.0
2023-11-22,35756.55,37856.98,35670.97,37432.34,37432.34,24397247860.0
2023-11-23,37420.43,37643.92,36923.86,37289.62,37289.62,14214948217.0
2023-11-24,37296.32,38415.34,37261.61,37720.28,37720.28,22922957823.0
2023-11-25,37721.41,37892.43,37617.42,37796.79,37796.79,9099571165.0
2023-11-26,37796.83,37820.3,37162.75,37479.12,37479.12,13744796068.0
2023-11-27,37454.19,37559.36,36750.13,37254.17,37254.17,19002925720.0
2023-11-28,37247.99,38368.48,36891.09,37831.09,37831.09,21696137014.0
2023-11-29,37826.11,38366.11,37612.63,37858.49,37858.49,20728546658.0
2023-11-30,37861.12,38141.75,37531.14,37712.75,37712.75,18115982627.0
2023-12-01,37718.01,38954.11,37629.36,38688.75,38688.75,23512784002.0
2023-12-02,38689.28,39678.94,38652.59,39476.33,39476.33,15534035612.0
2023-12-03,39472.21,40135.61,39298.16,39978.39,39978.39,15769696322.0
2023-12-04,39978.63,42371.75,39978.63,41980.1,41980.1,39856129827.0
2023-12-05,41986.27,44408.66,41421.15,44080.65,44080.65,36312154535.0
2023-12-06,44080.02,44265.77,43478.08,43746.45,43746.45,29909761586.0
2023-12-07,43769.13,44042.59,42880.65,43292.66,43292.66,27635760671.0
2023-12-08,43293.14,44705.52,43125.3,44166.6,44166.6,24421116687.0
2023-12-09,44180.02,44361.26,43627.6,43725.98,43725.98,17368210171.0
2023-12-10,43728.38,44034.62,43593.29,43779.7,43779.7,13000481418.0
2023-12-11,43792.02,43808.38,40234.58,41243.83,41243.83,40632672038.0
2023-12-12,41238.73,42048.3,40667.56,41450.22,41450.22,24779520132.0
2023-12-13,41468.46,43429.78,40676.87,42890.74,42890.74,26797884674.0
2023-12-14,42884.26,43390.86,41767.09,43023.97,43023.97,25578530178.0
2023-12-15,43028.25,43087.82,41692.97,41929.76,41929.76,19639442462.0
2023-12-16,41937.74,42664.95,41723.11,42240.12,42240.12,14386729590.0
2023-12-17,42236.11,42359.5,41274.54,41364.66,41364.66,16678702876.0
2023-12-18,41348.2,42720.3,40530.26,42623.54,42623.54,25224642008.0
2023-12-19,42641.51,43354.3,41826.34,42270.53,42270.53,23171001281.0
2023-12-20,42261.3,44275.59,42223.82,43652.25,43652.25,27868908174.0
2023-12-21,43648.12,44240.67,43330.05,43869.15,43869.15,22452766169.0
2023-12-22,43868.99,44367.96,43441.97,43997.9,43997.9,21028503216.0
2023-12-23,44012.2,44015.7,43351.36,43739.54,43739.54,13507796558.0
2023-12-24,43728.37,43945.52,42786.92,43016.12,43016.12,18830554085.0
2023-12-25,43010.57,43765.09,42765.77,43613.14,43613.14,21115795370.0
2023-12-26,43599.85,43603.18,41676.49,42520.4,42520.4,30026850982.0
2023-12-27,42518.47,43683.16,42167.58,43442.86,43442.86,25260941032.0
2023-12-28,43468.2,43804.78,42318.55,42627.86,42627.86,22992093014.0
2023-12-29,42614.64,43124.32,41424.06,42099.4,42099.4,26000021055.0
2023-12-30,42091.75,42584.12,41556.23,42156.9,42156.9,16013925945.0
2023-12-31,42152.1,42860.94,41998.25,42265.19,42265.19,16397498810.0
2024-01-01,42280.23,44175.44,42214.98,44167.33,44167.33,18426978443.0
2024-01-02,44187.14,45899.71,44176.95,44957.97,44957.97,39335274536.0
2024-01-03,44961.6,45503.24,40813.54,42848.18,42848.18,46342323118.0
2024-01-04,42855.82,44770.02,42675.18,44179.92,44179.92,30448091210.0
2024-01-05,44192.98,44353.29,42784.72,44162.69,44162.69,32336029347.0
2024-01-06,44178.95,44227.63,43475.16,43989.2,43989.2,16092503468.0
2024-01-07,43998.46,44495.57,43662.23,43943.1,43943.1,19330573863.0
2024-01-08,43948.71,47218.0,43244.08,46970.5,46970.5,42746192015.0
2024-01-09,46987.64,47893.7,45244.71,46139.73,46139.73,39821290992.0
2024-01-10,46121.54,47647.22,44483.15,46627.78,46627.78,50114613298.0
2024-01-11,46656.07,48969.37,45678.64,46368.59,46368.59,45833734549.0
2024-01-12,46354.79,46498.14,41903.77,42853.17,42853.17,43332698900.0
2024-01-13,42799.45,43234.66,42464.14,42842.38,42842.38,20601860469.0
2024-01-14,42842.26,43065.6,41724.61,41796.27,41796.27,17521429522.0
2024-01-15,41715.07,43319.72,41705.42,42511.97,42511.97,22320220558.0
2024-01-16,42499.34,43566.27,42086.0,43154.95,43154.95,24062872740.0
2024-01-17,43132.1,43189.89,42189.31,42742.65,42742.65,20851232595.0
2024-01-18,42742.31,42876.35,40631.17,41262.06,41262.06,25218357242.0
2024-01-19,41278.46,42134.16,40297.46,41618.41,41618.41,25752407154.0
2024-01-20,41624.59,41877.89,41446.82,41665.59,41665.59,11586690904.0
2024-01-21,41671.49,41855.37,41497.01,41545.79,41545.79,9344043642.0
2024-01-22,41553.65,41651.21,39450.12,39507.37,39507.37,31338708143.0
2024-01-23,39518.71,40127.35,38521.89,39845.55,39845.55,29244553045.0
2024-01-24,39877.59,40483.79,39508.8,40077.07,40077.07,22359526178.0
2024-01-25,40075.55,40254.48,39545.66,39933.81,39933.81,18491782013.0
2024-01-26,39936.82,42209.39,39825.69,41816.87,41816.87,25598119893.0
2024-01-27,41815.62,42195.63,41431.28,42120.05,42120.05,11422941934.0
2024-01-28,42126.12,42797.18,41696.91,42035.59,42035.59,16858971687.0
2024-01-29,42030.91,43305.87,41818.33,43288.25,43288.25,20668476578.0
2024-01-30,43300.23,43838.95,42711.37,42952.61,42952.61,23842814518.0
2024-01-31,42946.25,43717.41,42298.95,42582.61,42582.61,24673628793.0
2024-02-01,42569.76,43243.17,41879.19,43075.77,43075.77,21423953779.0
2024-02-02,43077.64,43422.49,42584.34,43185.86,43185.86,18603843039.0
2024-02-03,43184.96,43359.94,42890.81,42992.25,42992.25,11169245236.0
2024-02-04,42994.94,43097.64,42374.83,42583.58,42583.58,14802225490.0
2024-02-05,42577.62,43494.25,42264.82,42658.67,42658.67,18715487317.0
2024-02-06,42657.39,43344.15,42529.02,43084.67,43084.67,16798476726.0
2024-02-07,43090.02,44341.95,42775.96,44318.22,44318.22,21126587775.0
2024-02-08,44332.12,45575.84,44332.12,45301.57,45301.57,26154524080.0
2024-02-09,45297.38,48152.5,45260.82,47147.2,47147.2,39316770844.0
2024-02-10,47153.53,48146.17,46905.32,47771.28,47771.28,16398681570.0
2024-02-11,47768.97,48535.94,47617.41,48293.92,48293.92,19315867136.0
2024-02-12,48296.39,50280.48,47745.76,49958.22,49958.22,34511985805.0
2024-02-13,49941.36,50358.39,48406.5,49742.44,49742.44,35593051468.0
2024-02-14,49733.45,52021.37,49296.83,51826.7,51826.7,39105608050.0
2024-02-15,51836.79,52820.07,51371.63,51938.55,51938.55,38564360533.0
2024-02-16,51937.73,52537.97,51641.37,52160.2,52160.2,28180567298.0
2024-02-17,52161.68,52191.91,50669.67,51663.0,51663.0,20009091006.0
2024-02-18,51661.97,52356.96,51233.71,52122.55,52122.55,17595377311.0
2024-02-19,52134.81,52483.32,51711.82,51779.14,51779.14,21362184346.0
2024-02-20,51777.73,52945.05,50792.31,52284.88,52284.88,33353758256.0
2024-02-21,52273.54,52368.82,50671.76,51839.18,51839.18,28624907020.0
2024-02-22,51854.64,52009.61,50926.29,51304.97,51304.97,25413900611.0
2024-02-23,51283.91,51497.93,50561.78,50731.95,50731.95,21427078270.0
2024-02-24,50736.37,51684.2,50585.45,51571.1,51571.1,15174077879.0
2024-02-25,51565.21,51950.03,51306.17,51733.24,51733.24,15413239245.0
2024-02-26,51730.54,54938.18,50931.03,54522.4,54522.4,34074411896.0
2024-02-27,54519.36,57537.84,54484.2,57085.37,57085.37,49756832031.0
2024-02-28,57071.1,63913.13,56738.43,62504.79,62504.79,83239156760.0
2024-02-29,62499.18,63585.64,60498.73,61198.38,61198.38,65496611844.0
2024-03-01,61168.06,63155.1,60802.53,62440.63,62440.63,40186368423.0
2024-03-02,62431.65,62458.7,61657.29,62029.85,62029.85,23888473685.0
2024-03-03,62031.58,63230.21,61435.02,63167.37,63167.37,26253811450.0
2024-03-04,63137.0,68537.03,62386.52,68330.41,68330.41,70670471105.0
2024-03-05,68341.05,69170.62,59323.91,63801.2,63801.2,102802940877.0
2024-03-06,63776.05,67637.93,62848.67,66106.8,66106.8,68750229073.0
2024-03-07,66099.74,68029.92,65655.53,66925.48,66925.48,46989543159.0
2024-03-08,66938.09,70083.05,66230.45,68300.09,68300.09,59202881172.0
2024-03-09,68299.26,68673.05,68053.12,68498.88,68498.88,21609650379.0
2024-03-10,68500.26,70005.2,68239.98,69019.79,69019.79,35683977532.0
2024-03-11,69020.55,72850.71,67194.88,72123.91,72123.91,65716656765.0
2024-03-12,72125.12,72825.66,68728.85,71481.29,71481.29,62554434520.0
2024-03-13,71482.12,73637.48,71334.09,73083.5,73083.5,48212536929.0
2024-03-14,73079.38,73750.07,68563.02,71396.59,71396.59,59594605698.0
2024-03-15,71387.88,72357.13,65630.7,69403.77,69403.77,78320453976.0
2024-03-16,69392.48,70046.27,64801.39,65315.12,65315.12,46842198371.0
2024-03-17,65316.34,68845.72,64545.32,68390.62,68390.62,44716864318.0
2024-03-18,68371.3,68897.13,66594.23,67548.59,67548.59,49261579492.0
2024-03-19,67556.13,68106.93,61536.18,61912.77,61912.77,74215844794.0
2024-03-20,61930.16,68115.26,60807.79,67913.67,67913.67,66792634382.0
2024-03-21,67911.59,68199.99,64580.92,65491.39,65491.39,44480350565.0
2024-03-22,65489.93,66623.75,62355.37,63778.76,63778.76,41401116964.0
2024-03-23,63802.72,65976.4,63038.49,64062.2,64062.2,24738964812.0
2024-03-24,64070.75,67622.76,63825.85,67234.17,67234.17,27206630673.0
2024-03-25,67234.09,71162.59,66414.84,69958.81,69958.81,42700139523.0
2024-03-26,69931.33,71535.74,69335.61,69987.84,69987.84,36010437368.0
2024-03-27,69991.9,71727.69,68381.93,69455.34,69455.34,40827113309.0
2024-03-28,69452.77,71546.02,68895.51,70744.95,70744.95,34374900617.0
2024-03-29,70744.8,70913.09,69076.66,69892.83,69892.83,25230851763.0
2024-03-30,69893.45,70355.49,69601.06,69645.3,69645.3,17130241883.0
2024-03-31,69647.78,71377.78,69624.87,71333.65,71333.65,20050941373.0
2024-04-01,71333.48,71342.09,68110.7,69702.15,69702.15,34873527352.0
2024-04-02,69705.02,69708.38,64586.59,65446.97,65446.97,50705240709.0
2024-04-03,65446.67,66914.32,64559.9,65980.81,65980.81,34488018367.0
2024-04-04,65975.7,69291.26,65113.8,68508.84,68508.84,34439527442.0
2024-04-05,68515.76,68725.76,66011.48,67837.64,67837.64,33748230056.0
2024-04-06,67840.57,69629.6,67491.72,68896.11,68896.11,19967785809.0
2024-04-07,68897.11,70284.43,68851.63,69362.55,69362.55,21204930369.0
2024-04-08,69362.55,72715.36,69064.24,71631.36,71631.36,37261432669.0
2024-04-09,71632.5,71742.51,68212.92,69139.02,69139.02,36426900409.0
2024-04-10,69140.24,71093.43,67503.56,70587.88,70587.88,38318601774.0
2024-04-11,70575.73,71256.23,69571.81,70060.61,70060.61,30153382941.0
2024-04-12,70061.38,71222.74,65254.84,67195.87,67195.87,44129299406.0
2024-04-13,67188.38,67931.43,60919.11,63821.47,63821.47,52869738185.0
2024-04-14,63836.23,65824.43,62205.85,65738.73,65738.73,49084320047.0
2024-04-15,65739.65,66878.65,62332.07,63426.21,63426.21,43595917654.0
2024-04-16,63419.3,64355.67,61716.4,63811.86,63811.86,42847528078.0
2024-04-17,63831.85,64486.36,59768.59,61276.69,61276.69,41915247049.0
2024-04-18,61275.32,64125.69,60833.48,63512.75,63512.75,36006307335.0
2024-04-19,63510.75,65481.6,59651.39,63843.57,63843.57,49920425401.0
2024-04-20,63851.1,65442.46,63172.4,64994.44,64994.44,23097485495.0
2024-04-21,64992.82,65723.24,64277.72,64926.64,64926.64,20506644853.0
2024-04-22,64935.63,67233.96,64548.18,66837.68,66837.68,28282686673.0
2024-04-23,66839.89,67199.24,65864.87,66407.27,66407.27,24310975583.0
2024-04-24,66408.72,67075.37,63589.87,64276.9,64276.9,30276655120.0
2024-04-25,64275.02,65275.21,62783.63,64481.71,64481.71,32155786816.0
2024-04-26,64485.37,64789.66,63322.4,63755.32,63755.32,24139372950.0
2024-04-27,63750.99,63898.36,62424.72,63419.14,63419.14,19530783039.0
2024-04-28,63423.52,64321.48,62793.6,63113.23,63113.23,17334827993.0
2024-04-29,63106.36,64174.88,61795.46,63841.12,63841.12,26635912073.0
2024-04-30,63839.42,64703.33,59120.07,60636.86,60636.86,37840840057.0
2024-05-01,60609.5,60780.5,56555.29,58254.01,58254.01,48439780271.0
2024-05-02,58253.7,59602.3,56937.2,59123.43,59123.43,32711813559.0
2024-05-03,59122.3,63320.5,58848.31,62889.84,62889.84,33172023048.0
2024-05-04,62891.03,64494.96,62599.35,63891.47,63891.47,20620477992.0
2024-05-05,63892.45,64610.89,62955.3,64031.13,64031.13,18296164805.0
2024-05-06,64038.31,65494.9,62746.24,63161.95,63161.95,28697928697.0
2024-05-07,63162.76,64390.46,62285.98,62334.82,62334.82,25930730982.0
2024-05-08,62332.64,62986.09,60877.13,61187.94,61187.94,26088172222.0
2024-05-09,61191.2,63404.91,60648.07,63049.96,63049.96,25453338161.0
2024-05-10,63055.19,63446.74,60208.78,60792.78,60792.78,27804954694.0
2024-05-11,60793.36,61451.15,60492.62,60793.71,60793.71,13842272968.0
2024-05-12,60793.5,61818.16,60632.6,61448.39,61448.39,13800459405.0
2024-05-13,61451.22,63422.66,60769.84,62901.45,62901.45,27889181179.0
2024-05-14,62900.77,63092.12,61123.77,61552.79,61552.79,28186271527.0
2024-05-15,61553.99,66454.45,61330.41,66267.49,66267.49,39815167074.0
2024-05-16,66256.11,66712.43,64613.05,65231.58,65231.58,31573077994.0
2024-05-17,65231.3,67459.46,65119.32,67051.88,67051.88,28031279310.0
2024-05-18,67066.21,67387.33,66663.5,66940.8,66940.8,16712277406.0
2024-05-19,66937.93,67694.3,65937.18,66278.37,66278.37,19249094538.0
2024-05-20,66278.74,71483.56,66086.17,71448.2,71448.2,43850655717.0
2024-05-21,71443.06,71946.46,69191.12,70136.53,70136.53,46932005990.0
2024-05-22,70135.32,70623.7,68977.7,69122.34,69122.34,32802561717.0
2024-05-23,69121.3,70041.27,66356.95,67929.56,67929.56,41895680979.0
2024-05-24,67928.13,69220.3,66622.67,68526.1,68526.1,29197308153.0
2024-05-25,68526.92,69579.32,68515.82,69265.95,69265.95,15473071741.0
2024-05-26,69264.29,69506.23,68183.89,68518.09,68518.09,15628433737.0
2024-05-27,68512.18,70597.88,68232.5,69394.55,69394.55,25870990717.0
2024-05-28,69392.2,69514.64,67227.16,68296.22,68296.22,32722265965.0
2024-05-29,68296.35,68852.46,67101.49,67578.09,67578.09,26707072906.0
2024-05-30,67576.09,69500.54,67118.08,68364.99,68364.99,29509712534.0
2024-05-31,68362.52,68999.56,66633.42,67491.41,67491.41,27387283769.0
2024-06-01,67489.61,67839.77,67386.2,67706.94,67706.94,11641495604.0
2024-06-02,67710.27,68409.16,67315.52,67751.6,67751.6,17110588415.0
2024-06-03,67753.9,70230.82,67589.84,68804.78,68804.78,32401285324.0
2024-06-04,68804.57,71047.41,68564.64,70567.77,70567.77,33149696545.0
2024-06-05,70568.35,71735.41,70390.71,71082.82,71082.82,32810771409.0
2024-06-06,71082.84,71625.73,70119.12,70757.16,70757.16,25223152007.0
2024-06-07,70759.19,71907.85,68507.26,69342.59,69342.59,36188381096.0
2024-06-08,69324.18,69533.32,69210.74,69305.77,69305.77,14262185861.0
2024-06-09,69297.49,69817.52,69160.84,69647.99,69647.99,13534028500.0
2024-06-10,69644.31,70146.07,69232.42,69512.28,69512.28,20597699541.0
2024-06-11,69508.08,69549.41,66123.6,67332.03,67332.03,37116136345.0
2024-06-12,67321.38,69977.89,66902.45,68241.19,68241.19,34497940694.0
2024-06-13,68243.1,68365.78,66304.56,66756.4,66756.4,28955204146.0
2024-06-14,66747.57,67294.65,65056.89,66011.09,66011.09,27403884779.0
2024-06-15,66006.74,66402.19,65871.77,66191.0,66191.0,14121265576.0
2024-06-16,66189.36,66894.84,66018.25,66639.05,66639.05,13281140541.0
2024-06-17,66636.52,67188.32,65094.96,66490.3,66490.3,30006354476.0
2024-06-18,66490.98,66556.7,64066.96,65140.75,65140.75,39481285950.0
2024-06-19,65146.66,65695.35,64693.3,64960.3,64960.3,21103423504.0
2024-06-20,64960.3,66438.96,64547.85,64828.66,64828.66,25641109124.0
2024-06-21,64837.99,65007.55,63378.89,64096.2,64096.2,26188171739.0
2024-06-22,64113.86,64475.47,63929.76,64252.58,64252.58,9858198793.0
2024-06-23,64248.96,64491.7,63180.8,63180.8,63180.8,11170471802.0
2024-06-24,63173.35,63292.53,58601.7,60277.41,60277.41,43152133651.0
2024-06-25,60266.28,62258.26,60239.75,61804.64,61804.64,29201215431.0
2024-06-26,61789.68,62434.14,60695.19,60811.28,60811.28,22506003064.0
2024-06-27,60811.23,62293.86,60585.33,61604.8,61604.8,21231745045.0
2024-06-28,61612.8,62126.1,59985.4,60320.14,60320.14,24952866877.0
2024-06-29,60319.88,61097.62,60300.96,60887.38,60887.38,12652903396.0
